world_cup_year,match_id,source_match_id,stage,group_name,match_date,home_team,away_team,stadium,city,host_country,attendance,stadium_capacity,final_flag,extra_time_flag,penalty_flag,attendance_status,metadata_source_url,attendance_source_url
2022,2022_06,M-2022-06,group stage,Group D,2022-11-22,Denmark,Tunisia,Education City Stadium,Al Rayyan,Qatar,42925.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_07,M-2022-07,group stage,Group C,2022-11-22,Mexico,Poland,Stadium 974,Doha,Qatar,39369.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_08,M-2022-08,group stage,Group D,2022-11-22,France,Australia,Al Janoub Stadium,Al Wakrah,Qatar,40875.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_09,M-2022-09,group stage,Group F,2022-11-23,Morocco,Croatia,Al Bayt Stadium,Al Khor,Qatar,59407.0,69000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_10,M-2022-10,group stage,Group E,2022-11-23,Germany,Japan,Khalifa International Stadium,Al Rayyan,Qatar,42608.0,46000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_11,M-2022-11,group stage,Group E,2022-11-23,Spain,Costa Rica,Al Thumama Stadium,Doha,Qatar,40013.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_12,M-2022-12,group stage,Group F,2022-11-23,Belgium,Canada,Ahmad bin Ali Stadium,Al Rayyan,Qatar,40432.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_13,M-2022-13,group stage,Group G,2022-11-24,Switzerland,Cameroon,Al Janoub Stadium,Al Wakrah,Qatar,39089.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_14,M-2022-14,group stage,Group H,2022-11-24,Uruguay,South Korea,Education City Stadium,Al Rayyan,Qatar,41663.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_15,M-2022-15,group stage,Group H,2022-11-24,Portugal,Ghana,Stadium 974,Doha,Qatar,42662.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_16,M-2022-16,group stage,Group G,2022-11-24,Brazil,Serbia,Lusail Stadium,Lusail,Qatar,88103.0,89000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_17,M-2022-17,group stage,Group B,2022-11-25,Wales,Iran,Ahmad bin Ali Stadium,Al Rayyan,Qatar,40875.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_18,M-2022-18,group stage,Group A,2022-11-25,Qatar,Senegal,Al Thumama Stadium,Doha,Qatar,41797.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_19,M-2022-19,group stage,Group A,2022-11-25,Netherlands,Ecuador,Khalifa International Stadium,Al Rayyan,Qatar,44833.0,46000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_20,M-2022-20,group stage,Group B,2022-11-25,England,United States,Al Bayt Stadium,Al Khor,Qatar,68463.0,69000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_21,M-2022-21,group stage,Group D,2022-11-26,Tunisia,Australia,Al Janoub Stadium,Al Wakrah,Qatar,41823.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_22,M-2022-22,group stage,Group C,2022-11-26,Poland,Saudi Arabia,Education City Stadium,Al Rayyan,Qatar,44259.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_23,M-2022-23,group stage,Group D,2022-11-26,France,Denmark,Stadium 974,Doha,Qatar,42860.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_24,M-2022-24,group stage,Group C,2022-11-26,Argentina,Mexico,Lusail Stadium,Lusail,Qatar,88966.0,89000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_25,M-2022-25,group stage,Group E,2022-11-27,Japan,Costa Rica,Ahmad bin Ali Stadium,Al Rayyan,Qatar,41479.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_26,M-2022-26,group stage,Group F,2022-11-27,Belgium,Morocco,Al Thumama Stadium,Doha,Qatar,43738.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_27,M-2022-27,group stage,Group F,2022-11-27,Croatia,Canada,Khalifa International Stadium,Al Rayyan,Qatar,44374.0,46000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_28,M-2022-28,group stage,Group E,2022-11-27,Spain,Germany,Al Bayt Stadium,Al Khor,Qatar,68895.0,69000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_29,M-2022-29,group stage,Group G,2022-11-28,Cameroon,Serbia,Al Janoub Stadium,Al Wakrah,Qatar,39789.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_30,M-2022-30,group stage,Group H,2022-11-28,South Korea,Ghana,Education City Stadium,Al Rayyan,Qatar,43983.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_31,M-2022-31,group stage,Group G,2022-11-28,Brazil,Switzerland,Stadium 974,Doha,Qatar,43649.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_32,M-2022-32,group stage,Group H,2022-11-28,Portugal,Uruguay,Lusail Stadium,Lusail,Qatar,88668.0,89000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_33,M-2022-33,group stage,Group A,2022-11-29,Ecuador,Senegal,Khalifa International Stadium,Al Rayyan,Qatar,66784.0,46000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_34,M-2022-34,group stage,Group A,2022-11-29,Netherlands,Qatar,Al Bayt Stadium,Al Khor,Qatar,44569.0,69000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_35,M-2022-35,group stage,Group B,2022-11-29,Iran,United States,Al Thumama Stadium,Doha,Qatar,42127.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_36,M-2022-36,group stage,Group B,2022-11-29,Wales,England,Ahmad bin Ali Stadium,Al Rayyan,Qatar,44297.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_37,M-2022-37,group stage,Group D,2022-11-30,Australia,Denmark,Al Janoub Stadium,Al Wakrah,Qatar,41232.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_38,M-2022-38,group stage,Group D,2022-11-30,Tunisia,France,Education City Stadium,Al Rayyan,Qatar,43627.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_39,M-2022-39,group stage,Group C,2022-11-30,Poland,Argentina,Stadium 974,Doha,Qatar,84985.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_40,M-2022-40,group stage,Group C,2022-11-30,Saudi Arabia,Mexico,Lusail Stadium,Lusail,Qatar,44089.0,89000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_41,M-2022-41,group stage,Group F,2022-12-01,Canada,Morocco,Al Thumama Stadium,Doha,Qatar,43984.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_42,M-2022-42,group stage,Group F,2022-12-01,Croatia,Belgium,Ahmad bin Ali Stadium,Al Rayyan,Qatar,43102.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_43,M-2022-43,group stage,Group E,2022-12-01,Costa Rica,Germany,Al Bayt Stadium,Al Khor,Qatar,67054.0,69000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_44,M-2022-44,group stage,Group E,2022-12-01,Japan,Spain,Khalifa International Stadium,Al Rayyan,Qatar,44851.0,46000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_45,M-2022-45,group stage,Group H,2022-12-02,Ghana,Uruguay,Al Janoub Stadium,Al Wakrah,Qatar,43443.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_46,M-2022-46,group stage,Group H,2022-12-02,South Korea,Portugal,Education City Stadium,Al Rayyan,Qatar,44097.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_47,M-2022-47,group stage,Group G,2022-12-02,Cameroon,Brazil,Lusail Stadium,Lusail,Qatar,85986.0,89000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_48,M-2022-48,group stage,Group G,2022-12-02,Serbia,Switzerland,Stadium 974,Doha,Qatar,41378.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_49,M-2022-49,round of 16,not applicable,2022-12-03,Netherlands,United States,Khalifa International Stadium,Al Rayyan,Qatar,44846.0,46000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_50,M-2022-50,round of 16,not applicable,2022-12-03,Argentina,Australia,Ahmad bin Ali Stadium,Al Rayyan,Qatar,45032.0,45000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_51,M-2022-51,round of 16,not applicable,2022-12-04,France,Poland,Al Thumama Stadium,Doha,Qatar,40989.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_52,M-2022-52,round of 16,not applicable,2022-12-04,England,Senegal,Al Bayt Stadium,Al Khor,Qatar,65985.0,69000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_53,M-2022-53,round of 16,not applicable,2022-12-05,Japan,Croatia,Al Janoub Stadium,Al Wakrah,Qatar,42523.0,44000,0,1,1,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_54,M-2022-54,round of 16,not applicable,2022-12-05,Brazil,South Korea,Stadium 974,Doha,Qatar,43847.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_55,M-2022-55,round of 16,not applicable,2022-12-06,Morocco,Spain,Education City Stadium,Al Rayyan,Qatar,44667.0,45000,0,1,1,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_56,M-2022-56,round of 16,not applicable,2022-12-06,Portugal,Switzerland,Lusail Stadium,Lusail,Qatar,83720.0,89000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_57,M-2022-57,quarter-finals,not applicable,2022-12-09,Croatia,Brazil,Education City Stadium,Al Rayyan,Qatar,43893.0,45000,0,1,1,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_58,M-2022-58,quarter-finals,not applicable,2022-12-09,Netherlands,Argentina,Lusail Stadium,Lusail,Qatar,88235.0,89000,0,1,1,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_59,M-2022-59,quarter-finals,not applicable,2022-12-10,Morocco,Portugal,Al Thumama Stadium,Doha,Qatar,44198.0,44000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_60,M-2022-60,quarter-finals,not applicable,2022-12-10,England,France,Al Bayt Stadium,Al Khor,Qatar,68895.0,69000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_61,M-2022-61,semi-finals,not applicable,2022-12-13,Argentina,Croatia,Lusail Stadium,Lusail,Qatar,88966.0,89000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_62,M-2022-62,semi-finals,not applicable,2022-12-14,France,Morocco,Al Bayt Stadium,Al Khor,Qatar,68294.0,69000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_63,M-2022-63,third-place match,not applicable,2022-12-17,Croatia,Morocco,Khalifa International Stadium,Al Rayyan,Qatar,44137.0,46000,0,0,0,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
2022,2022_64,M-2022-64,final,not applicable,2022-12-18,Argentina,France,Lusail Stadium,Lusail,Qatar,88966.0,89000,0,1,1,real_match_level,https://github.com/jfjelstul/worldcup,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv
