world_cup_year,host_country,match_id,source_match_id,stage,group_name,match_date,home_team,away_team,stadium,city,attendance,stadium_capacity,attendance_status,attendance_source_url,final_flag,extra_time_flag,penalty_flag,host_team_flag,opening_match_flag,avg_per_match_benchmark_m,final_benchmark_m,opening_benchmark_m,estimated_global_viewers_m,override_viewers_m,attendance_ratio,attendance_factor,host_factor,suspense_factor,model_note,source_bridge
2022,Qatar,2022_53,M-2022-53,round of 16,not applicable,2022-12-05,Japan,Croatia,Al Janoub Stadium,Al Wakrah,42523.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,1,1,0,0,175.0,1500.0,550.0,196.6328478132748,,0.9664318181818182,1.1399295454545455,1.0,1.2000000000000002,Modeled from Layer A average-per-match benchmark; stage=round of 16; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_54,M-2022-54,round of 16,not applicable,2022-12-05,Brazil,South Korea,Stadium 974,Doha,43847.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,165.15834397721738,,0.9965227272727272,1.1489568181818182,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=round of 16; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_55,M-2022-55,round of 16,not applicable,2022-12-06,Morocco,Spain,Education City Stadium,Al Rayyan,44667.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,1,1,0,0,175.0,1500.0,550.0,197.9870167968376,,0.9926,1.14778,1.0,1.2000000000000002,Modeled from Layer A average-per-match benchmark; stage=round of 16; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_56,M-2022-56,round of 16,not applicable,2022-12-06,Portugal,Switzerland,Lusail Stadium,Lusail,83720.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,162.74993562356894,,0.9406741573033708,1.1322022471910111,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=round of 16; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_57,M-2022-57,quarter-finals,not applicable,2022-12-09,Croatia,Brazil,Education City Stadium,Al Rayyan,43893.0,45000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,1,1,0,0,175.0,1500.0,550.0,234.63921360033584,,0.9754,1.14262,1.0,1.2000000000000002,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_58,M-2022-58,quarter-finals,not applicable,2022-12-09,Netherlands,Argentina,Lusail Stadium,Lusail,88235.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,1,1,0,0,175.0,1500.0,550.0,235.62517970696857,,0.9914044943820224,1.1474213483146067,1.0,1.2000000000000002,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_59,M-2022-59,quarter-finals,not applicable,2022-12-10,Morocco,Portugal,Al Thumama Stadium,Doha,44198.0,44000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,197.02661323591587,,1.0045,1.15135,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_60,M-2022-60,quarter-finals,not applicable,2022-12-10,England,France,Al Bayt Stadium,Al Khor,68895.0,69000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,196.71746930922296,,0.9984782608695651,1.1495434782608696,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=quarter-finals; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_61,M-2022-61,semi-finals,not applicable,2022-12-13,Argentina,Croatia,Lusail Stadium,Lusail,88966.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,244.00221527555905,,0.99961797752809,1.149885393258427,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=semi-finals; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_62,M-2022-62,semi-finals,not applicable,2022-12-14,France,Morocco,Al Bayt Stadium,Al Khor,68294.0,69000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,243.37518199174292,,0.989768115942029,1.1469304347826086,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=semi-finals; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_63,M-2022-63,third-place match,not applicable,2022-12-17,Croatia,Morocco,Khalifa International Stadium,Al Rayyan,44137.0,46000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,0,0,0,0,175.0,1500.0,550.0,147.9844671225692,,0.9595,1.13785,1.0,1.0,Modeled from Layer A average-per-match benchmark; stage=third-place match; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
2022,Qatar,2022_64,M-2022-64,final,not applicable,2022-12-18,Argentina,France,Lusail Stadium,Lusail,88966.0,89000,real_match_level,https://github.com/shreeparab1890/Fifa-WC-2022-Qatar-Data-Analysis-EDA/raw/refs/heads/main/Fifa_WC_2022_Match_data.csv,0,1,1,0,0,175.0,1500.0,550.0,188.90494085849733,,0.99961797752809,1.149885393258427,1.0,1.2000000000000002,Modeled from Layer A average-per-match benchmark; stage=final; attendance_status=real_match_level,Layer A global benchmarks + updated Dataset 1 attendance
